,date,bitcoin_unscaled,bitcoin_monthly,isPartial,scale,bitcoin
1107,2018-01-12,47,56.0,,0.56,26.320000000000004
1108,2018-01-13,41,56.0,,0.56,22.96
1109,2018-01-14,36,56.0,,0.56,20.160000000000004
1110,2018-01-15,39,56.0,,0.56,21.840000000000003
1111,2018-01-16,72,56.0,,0.56,40.32000000000001
1112,2018-01-17,100,56.0,,0.56,56.00000000000001
1113,2018-01-18,70,56.0,,0.56,39.2
1114,2018-01-19,51,56.0,,0.56,28.560000000000002
1115,2018-01-20,42,56.0,,0.56,23.520000000000003
1116,2018-01-21,39,56.0,,0.56,21.840000000000003
1117,2018-01-22,46,56.0,,0.56,25.76
1118,2018-01-23,46,56.0,,0.56,25.76
1119,2018-01-24,40,56.0,,0.56,22.400000000000002
1120,2018-01-25,40,56.0,,0.56,22.400000000000002
1121,2018-01-26,41,56.0,,0.56,22.96
1122,2018-01-27,31,56.0,,0.56,17.360000000000003
1123,2018-01-28,30,56.0,,0.56,16.8
1124,2018-01-29,31,56.0,,0.56,17.360000000000003
1125,2018-01-30,37,56.0,,0.56,20.720000000000002
1126,2018-01-31,39,56.0,,0.56,21.840000000000003
1127,2018-02-01,58,41.0,False,0.41,23.779999999999998
1128,2018-02-02,80,41.0,,0.41,32.8
1129,2018-02-03,52,41.0,,0.41,21.32
1130,2018-02-04,44,41.0,,0.41,18.04
1131,2018-02-05,76,41.0,,0.41,31.159999999999997
1132,2018-02-06,100,41.0,,0.41,41.0
1133,2018-02-07,64,41.0,,0.41,26.24
1134,2018-02-08,53,41.0,,0.41,21.73
1135,2018-02-09,47,41.0,,0.41,19.27
1136,2018-02-10,38,41.0,,0.41,15.579999999999998
1137,2018-02-11,35,41.0,,0.41,14.35
1138,2018-02-12,38,41.0,,0.41,15.579999999999998
1139,2018-02-13,34,41.0,,0.41,13.94
1140,2018-02-14,35,41.0,,0.41,14.35
1141,2018-02-15,38,41.0,,0.41,15.579999999999998
1142,2018-02-16,34,41.0,,0.41,13.94
1143,2018-02-17,32,41.0,,0.41,13.12
1144,2018-02-18,33,41.0,,0.41,13.53
1145,2018-02-19,31,41.0,,0.41,12.709999999999999
1146,2018-02-20,35,41.0,,0.41,14.35
1147,2018-02-21,35,41.0,,0.41,14.35
1148,2018-02-22,33,41.0,,0.41,13.53
1149,2018-02-23,27,41.0,,0.41,11.069999999999999
1150,2018-02-24,26,41.0,,0.41,10.66
1151,2018-02-25,23,41.0,,0.41,9.43
1152,2018-02-26,27,41.0,,0.41,11.069999999999999
1153,2018-02-27,27,41.0,,0.41,11.069999999999999
1154,2018-02-28,25,41.0,,0.41,10.25
1155,2018-03-01,86,22.0,False,0.22,18.92
1156,2018-03-02,84,22.0,,0.22,18.48
1157,2018-03-03,77,22.0,,0.22,16.94
1158,2018-03-04,70,22.0,,0.22,15.4
1159,2018-03-05,81,22.0,,0.22,17.82
1160,2018-03-06,80,22.0,,0.22,17.6
1161,2018-03-07,84,22.0,,0.22,18.48
1162,2018-03-08,91,22.0,,0.22,20.02
1163,2018-03-09,100,22.0,,0.22,22.0
1164,2018-03-10,74,22.0,,0.22,16.28
1165,2018-03-11,71,22.0,,0.22,15.62
1166,2018-03-12,85,22.0,,0.22,18.7
1167,2018-03-13,78,22.0,,0.22,17.16
1168,2018-03-14,89,22.0,,0.22,19.580000000000002
1169,2018-03-15,100,22.0,,0.22,22.0
1170,2018-03-16,83,22.0,,0.22,18.26
1171,2018-03-17,70,22.0,,0.22,15.4
1172,2018-03-18,91,22.0,,0.22,20.02
1173,2018-03-19,86,22.0,,0.22,18.92
1174,2018-03-20,81,22.0,,0.22,17.82
1175,2018-03-21,81,22.0,,0.22,17.82
1176,2018-03-22,76,22.0,,0.22,16.72
1177,2018-03-23,72,22.0,,0.22,15.84
1178,2018-03-24,59,22.0,,0.22,12.98
1179,2018-03-25,57,22.0,,0.22,12.540000000000001
1180,2018-03-26,84,22.0,,0.22,18.48
1181,2018-03-27,76,22.0,,0.22,16.72
1182,2018-03-28,69,22.0,,0.22,15.18
1183,2018-03-29,84,22.0,,0.22,18.48
1184,2018-03-30,94,22.0,,0.22,20.68
1185,2018-03-31,67,22.0,,0.22,14.74
1186,2018-04-01,95,18.0,False,0.18,17.099999999999998
1187,2018-04-02,96,18.0,,0.18,17.28
1188,2018-04-03,93,18.0,,0.18,16.74
1189,2018-04-04,88,18.0,,0.18,15.84
1190,2018-04-05,93,18.0,,0.18,16.74
1191,2018-04-06,100,18.0,,0.18,18.0
1192,2018-04-07,72,18.0,,0.18,12.959999999999999
1193,2018-04-08,65,18.0,,0.18,11.7
1194,2018-04-09,85,18.0,,0.18,15.299999999999999
1195,2018-04-10,82,18.0,,0.18,14.76
1196,2018-04-11,77,18.0,,0.18,13.86
1197,2018-04-12,93,18.0,,0.18,16.74
1198,2018-04-13,96,18.0,,0.18,17.28
1199,2018-04-14,63,18.0,,0.18,11.34
1200,2018-04-15,67,18.0,,0.18,12.059999999999999
1201,2018-04-16,77,18.0,,0.18,13.86
1202,2018-04-17,75,18.0,,0.18,13.5
1203,2018-04-18,76,18.0,,0.18,13.68
1204,2018-04-19,77,18.0,,0.18,13.86
1205,2018-04-20,76,18.0,,0.18,13.68
1206,2018-04-21,67,18.0,,0.18,12.059999999999999
1207,2018-04-22,65,18.0,,0.18,11.7
1208,2018-04-23,83,18.0,,0.18,14.94
1209,2018-04-24,91,18.0,,0.18,16.38
1210,2018-04-25,83,18.0,,0.18,14.94
1211,2018-04-26,73,18.0,,0.18,13.139999999999999
1212,2018-04-27,66,18.0,,0.18,11.879999999999999
1213,2018-04-28,58,18.0,,0.18,10.44
1214,2018-04-29,58,18.0,,0.18,10.44
1215,2018-04-30,64,18.0,,0.18,11.52
1216,2018-05-01,83,15.0,False,0.15,12.45
1217,2018-05-02,79,15.0,,0.15,11.85
1218,2018-05-03,92,15.0,,0.15,13.799999999999999
1219,2018-05-04,85,15.0,,0.15,12.75
1220,2018-05-05,84,15.0,,0.15,12.6
1221,2018-05-06,75,15.0,,0.15,11.25
1222,2018-05-07,88,15.0,,0.15,13.2
1223,2018-05-08,87,15.0,,0.15,13.049999999999999
1224,2018-05-09,81,15.0,,0.15,12.15
1225,2018-05-10,78,15.0,,0.15,11.7
1226,2018-05-11,100,15.0,,0.15,15.0
1227,2018-05-12,74,15.0,,0.15,11.1
1228,2018-05-13,69,15.0,,0.15,10.35
1229,2018-05-14,84,15.0,,0.15,12.6
1230,2018-05-15,81,15.0,,0.15,12.15
1231,2018-05-16,79,15.0,,0.15,11.85
1232,2018-05-17,74,15.0,,0.15,11.1
1233,2018-05-18,71,15.0,,0.15,10.65
1234,2018-05-19,61,15.0,,0.15,9.15
1235,2018-05-20,66,15.0,,0.15,9.9
1236,2018-05-21,70,15.0,,0.15,10.5
1237,2018-05-22,78,15.0,,0.15,11.7
1238,2018-05-23,93,15.0,,0.15,13.95
1239,2018-05-24,92,15.0,,0.15,13.799999999999999
1240,2018-05-25,74,15.0,,0.15,11.1
1241,2018-05-26,62,15.0,,0.15,9.299999999999999
1242,2018-05-27,64,15.0,,0.15,9.6
1243,2018-05-28,69,15.0,,0.15,10.35
1244,2018-05-29,75,15.0,,0.15,11.25
1245,2018-05-30,75,15.0,,0.15,11.25
1246,2018-05-31,70,15.0,,0.15,10.5
1247,2018-06-01,58,13.0,False,0.13,7.54
1248,2018-06-02,60,13.0,,0.13,7.800000000000001
1249,2018-06-03,55,13.0,,0.13,7.15
1250,2018-06-04,59,13.0,,0.13,7.67
1251,2018-06-05,59,13.0,,0.13,7.67
1252,2018-06-06,56,13.0,,0.13,7.28
1253,2018-06-07,55,13.0,,0.13,7.15
1254,2018-06-08,54,13.0,,0.13,7.0200000000000005
1255,2018-06-09,53,13.0,,0.13,6.890000000000001
1256,2018-06-10,68,13.0,,0.13,8.84
1257,2018-06-11,100,13.0,,0.13,13.0
1258,2018-06-12,77,13.0,,0.13,10.01
1259,2018-06-13,91,13.0,,0.13,11.83
1260,2018-06-14,79,13.0,,0.13,10.27
1261,2018-06-15,60,13.0,,0.13,7.800000000000001
1262,2018-06-16,54,13.0,,0.13,7.0200000000000005
1263,2018-06-17,54,13.0,,0.13,7.0200000000000005
1264,2018-06-18,70,13.0,,0.13,9.1
1265,2018-06-19,61,13.0,,0.13,7.930000000000001
1266,2018-06-20,61,13.0,,0.13,7.930000000000001
1267,2018-06-21,56,13.0,,0.13,7.28
1268,2018-06-22,76,13.0,,0.13,9.88
1269,2018-06-23,63,13.0,,0.13,8.19
1270,2018-06-24,70,13.0,,0.13,9.1
1271,2018-06-25,65,13.0,,0.13,8.450000000000001
1272,2018-06-26,62,13.0,,0.13,8.06
1273,2018-06-27,57,13.0,,0.13,7.41
1274,2018-06-28,59,13.0,,0.13,7.67
1275,2018-06-29,76,13.0,,0.13,9.88
1276,2018-06-30,70,13.0,,0.13,9.1
1277,2018-07-01,59,13.0,False,0.13,7.67
1278,2018-07-02,65,13.0,,0.13,8.450000000000001
1279,2018-07-03,65,13.0,,0.13,8.450000000000001
1280,2018-07-04,62,13.0,,0.13,8.06
1281,2018-07-05,69,13.0,,0.13,8.97
1282,2018-07-06,60,13.0,,0.13,7.800000000000001
1283,2018-07-07,49,13.0,,0.13,6.37
1284,2018-07-08,54,13.0,,0.13,7.0200000000000005
1285,2018-07-09,57,13.0,,0.13,7.41
1286,2018-07-10,63,13.0,,0.13,8.19
1287,2018-07-11,57,13.0,,0.13,7.41
1288,2018-07-12,62,13.0,,0.13,8.06
1289,2018-07-13,64,13.0,,0.13,8.32
1290,2018-07-14,54,13.0,,0.13,7.0200000000000005
1291,2018-07-15,61,13.0,,0.13,7.930000000000001
1292,2018-07-16,65,13.0,,0.13,8.450000000000001
1293,2018-07-17,84,13.0,,0.13,10.92
1294,2018-07-18,97,13.0,,0.13,12.610000000000001
1295,2018-07-19,75,13.0,,0.13,9.75
1296,2018-07-20,74,13.0,,0.13,9.620000000000001
1297,2018-07-21,63,13.0,,0.13,8.19
1298,2018-07-22,60,13.0,,0.13,7.800000000000001
1299,2018-07-23,71,13.0,,0.13,9.23
1300,2018-07-24,100,13.0,,0.13,13.0
1301,2018-07-25,97,13.0,,0.13,12.610000000000001
1302,2018-07-26,78,13.0,,0.13,10.14
1303,2018-07-27,77,13.0,,0.13,10.01
1304,2018-07-28,63,13.0,,0.13,8.19
1305,2018-07-29,65,13.0,,0.13,8.450000000000001
1306,2018-07-30,72,13.0,,0.13,9.36
1307,2018-07-31,75,13.0,,0.13,9.75
1308,2018-08-01,72,13.0,False,0.13,9.36
1309,2018-08-02,68,13.0,,0.13,8.84
1310,2018-08-03,69,13.0,,0.13,8.97
1311,2018-08-04,68,13.0,,0.13,8.84
1312,2018-08-05,60,13.0,,0.13,7.800000000000001
1313,2018-08-06,69,13.0,,0.13,8.97
1314,2018-08-07,71,13.0,,0.13,9.23
1315,2018-08-08,94,13.0,,0.13,12.22
1316,2018-08-09,79,13.0,,0.13,10.27
1317,2018-08-10,75,13.0,,0.13,9.75
1318,2018-08-11,73,13.0,,0.13,9.49
1319,2018-08-12,64,13.0,,0.13,8.32
1320,2018-08-13,74,13.0,,0.13,9.620000000000001
1321,2018-08-14,100,13.0,,0.13,13.0
1322,2018-08-15,77,13.0,,0.13,10.01
1323,2018-08-16,73,13.0,,0.13,9.49
1324,2018-08-17,67,13.0,,0.13,8.71
1325,2018-08-18,58,13.0,,0.13,7.54
1326,2018-08-19,56,13.0,,0.13,7.28
1327,2018-08-20,60,13.0,,0.13,7.800000000000001
1328,2018-08-21,67,13.0,,0.13,8.71
1329,2018-08-22,77,13.0,,0.13,10.01
1330,2018-08-23,67,13.0,,0.13,8.71
1331,2018-08-24,61,13.0,,0.13,7.930000000000001
1332,2018-08-25,59,13.0,,0.13,7.67
1333,2018-08-26,58,13.0,,0.13,7.54
1334,2018-08-27,64,13.0,,0.13,8.32
1335,2018-08-28,79,13.0,,0.13,10.27
1336,2018-08-29,67,13.0,,0.13,8.71
1337,2018-08-30,67,13.0,,0.13,8.71
1338,2018-08-31,64,13.0,,0.13,8.32
1339,2018-09-01,62,12.0,False,0.12,7.4399999999999995
1340,2018-09-02,65,12.0,,0.12,7.8
1341,2018-09-03,64,12.0,,0.12,7.68
1342,2018-09-04,66,12.0,,0.12,7.92
1343,2018-09-05,88,12.0,,0.12,10.559999999999999
1344,2018-09-06,100,12.0,,0.12,12.0
1345,2018-09-07,72,12.0,,0.12,8.64
1346,2018-09-08,61,12.0,,0.12,7.319999999999999
1347,2018-09-09,54,12.0,,0.12,6.4799999999999995
1348,2018-09-10,65,12.0,,0.12,7.8
1349,2018-09-11,67,12.0,,0.12,8.04
1350,2018-09-12,70,12.0,,0.12,8.4
1351,2018-09-13,71,12.0,,0.12,8.52
1352,2018-09-14,61,12.0,,0.12,7.319999999999999
1353,2018-09-15,55,12.0,,0.12,6.6
1354,2018-09-16,55,12.0,,0.12,6.6
1355,2018-09-17,63,12.0,,0.12,7.56
1356,2018-09-18,63,12.0,,0.12,7.56
1357,2018-09-19,61,12.0,,0.12,7.319999999999999
1358,2018-09-20,60,12.0,,0.12,7.199999999999999
1359,2018-09-21,66,12.0,,0.12,7.92
1360,2018-09-22,56,12.0,,0.12,6.72
1361,2018-09-23,55,12.0,,0.12,6.6
1362,2018-09-24,58,12.0,,0.12,6.96
1363,2018-09-25,59,12.0,,0.12,7.08
1364,2018-09-26,60,12.0,,0.12,7.199999999999999
1365,2018-09-27,59,12.0,,0.12,7.08
1366,2018-09-28,57,12.0,,0.12,6.84
1367,2018-09-29,49,12.0,,0.12,5.88
1368,2018-09-30,53,12.0,,0.12,6.359999999999999
1369,2018-10-01,72,10.0,False,0.1,7.2
1370,2018-10-02,79,10.0,,0.1,7.9
1371,2018-10-03,79,10.0,,0.1,7.9
1372,2018-10-04,78,10.0,,0.1,7.800000000000001
1373,2018-10-05,73,10.0,,0.1,7.300000000000001
1374,2018-10-06,68,10.0,,0.1,6.800000000000001
1375,2018-10-07,69,10.0,,0.1,6.9
1376,2018-10-08,74,10.0,,0.1,7.4
1377,2018-10-09,77,10.0,,0.1,7.7
1378,2018-10-10,85,10.0,,0.1,8.5
1379,2018-10-11,100,10.0,,0.1,10.0
1380,2018-10-12,82,10.0,,0.1,8.200000000000001
1381,2018-10-13,71,10.0,,0.1,7.1000000000000005
1382,2018-10-14,77,10.0,,0.1,7.7
1383,2018-10-15,92,10.0,,0.1,9.200000000000001
1384,2018-10-16,89,10.0,,0.1,8.9
1385,2018-10-17,84,10.0,,0.1,8.4
1386,2018-10-18,80,10.0,,0.1,8.0
1387,2018-10-19,75,10.0,,0.1,7.5
1388,2018-10-20,69,10.0,,0.1,6.9
1389,2018-10-21,71,10.0,,0.1,7.1000000000000005
1390,2018-10-22,72,10.0,,0.1,7.2
1391,2018-10-23,74,10.0,,0.1,7.4
1392,2018-10-24,76,10.0,,0.1,7.6000000000000005
1393,2018-10-25,73,10.0,,0.1,7.300000000000001
1394,2018-10-26,69,10.0,,0.1,6.9
1395,2018-10-27,63,10.0,,0.1,6.300000000000001
1396,2018-10-28,63,10.0,,0.1,6.300000000000001
1397,2018-10-29,74,10.0,,0.1,7.4
1398,2018-10-30,74,10.0,,0.1,7.4
1399,2018-10-31,75,10.0,,0.1,7.5
1400,2018-11-01,38,14.0,False,0.14,5.32
1401,2018-11-02,36,14.0,,0.14,5.040000000000001
1402,2018-11-03,30,14.0,,0.14,4.2
1403,2018-11-04,39,14.0,,0.14,5.460000000000001
1404,2018-11-05,35,14.0,,0.14,4.9
1405,2018-11-06,36,14.0,,0.14,5.040000000000001
1406,2018-11-07,38,14.0,,0.14,5.32
1407,2018-11-08,37,14.0,,0.14,5.180000000000001
1408,2018-11-09,36,14.0,,0.14,5.040000000000001
1409,2018-11-10,34,14.0,,0.14,4.760000000000001
1410,2018-11-11,30,14.0,,0.14,4.2
1411,2018-11-12,34,14.0,,0.14,4.760000000000001
1412,2018-11-13,37,14.0,,0.14,5.180000000000001
1413,2018-11-14,62,14.0,,0.14,8.680000000000001
1414,2018-11-15,68,14.0,,0.14,9.520000000000001
1415,2018-11-16,46,14.0,,0.14,6.44
1416,2018-11-17,42,14.0,,0.14,5.880000000000001
1417,2018-11-18,42,14.0,,0.14,5.880000000000001
1418,2018-11-19,70,14.0,,0.14,9.8
1419,2018-11-20,100,14.0,,0.14,14.000000000000002
1420,2018-11-21,78,14.0,,0.14,10.920000000000002
1421,2018-11-22,54,14.0,,0.14,7.5600000000000005
1422,2018-11-23,57,14.0,,0.14,7.98
1423,2018-11-24,51,14.0,,0.14,7.140000000000001
1424,2018-11-25,83,14.0,,0.14,11.620000000000001
1425,2018-11-26,83,14.0,,0.14,11.620000000000001
1426,2018-11-27,79,14.0,,0.14,11.06
1427,2018-11-28,69,14.0,,0.14,9.66
1428,2018-11-29,60,14.0,,0.14,8.4
1429,2018-11-30,51,14.0,,0.14,7.140000000000001
1430,2018-12-01,59,13.0,False,0.13,7.67
1431,2018-12-02,55,13.0,,0.13,7.15
1432,2018-12-03,68,13.0,,0.13,8.84
1433,2018-12-04,67,13.0,,0.13,8.71
1434,2018-12-05,63,13.0,,0.13,8.19
1435,2018-12-06,72,13.0,,0.13,9.36
1436,2018-12-07,100,13.0,,0.13,13.0
1437,2018-12-08,67,13.0,,0.13,8.71
1438,2018-12-09,62,13.0,,0.13,8.06
1439,2018-12-10,66,13.0,,0.13,8.58
1440,2018-12-11,62,13.0,,0.13,8.06
1441,2018-12-12,65,13.0,,0.13,8.450000000000001
1442,2018-12-13,61,13.0,,0.13,7.930000000000001
1443,2018-12-14,68,13.0,,0.13,8.84
1444,2018-12-15,61,13.0,,0.13,7.930000000000001
1445,2018-12-16,57,13.0,,0.13,7.41
1446,2018-12-17,75,13.0,,0.13,9.75
1447,2018-12-18,72,13.0,,0.13,9.36
1448,2018-12-19,77,13.0,,0.13,10.01
1449,2018-12-20,81,13.0,,0.13,10.530000000000001
1450,2018-12-21,67,13.0,,0.13,8.71
1451,2018-12-22,60,13.0,,0.13,7.800000000000001
1452,2018-12-23,58,13.0,,0.13,7.54
1453,2018-12-24,65,13.0,,0.13,8.450000000000001
1454,2018-12-25,59,13.0,,0.13,7.67
1455,2018-12-26,59,13.0,,0.13,7.67
1456,2018-12-27,58,13.0,,0.13,7.54
1457,2018-12-28,57,13.0,,0.13,7.41
1458,2018-12-29,55,13.0,,0.13,7.15
1459,2018-12-30,56,13.0,,0.13,7.28
1460,2018-12-31,52,13.0,,0.13,6.76
1461,2019-01-01,89,10.0,False,0.1,8.9
1462,2019-01-02,98,10.0,,0.1,9.8
1463,2019-01-03,92,10.0,,0.1,9.200000000000001
1464,2019-01-04,89,10.0,,0.1,8.9
1465,2019-01-05,83,10.0,,0.1,8.3
1466,2019-01-06,86,10.0,,0.1,8.6
1467,2019-01-07,83,10.0,,0.1,8.3
1468,2019-01-08,87,10.0,,0.1,8.700000000000001
1469,2019-01-09,90,10.0,,0.1,9.0
1470,2019-01-10,100,10.0,,0.1,10.0
1471,2019-01-11,89,10.0,,0.1,8.9
1472,2019-01-12,80,10.0,,0.1,8.0
1473,2019-01-13,76,10.0,,0.1,7.6000000000000005
1474,2019-01-14,86,10.0,,0.1,8.6
1475,2019-01-15,76,10.0,,0.1,7.6000000000000005
1476,2019-01-16,84,10.0,,0.1,8.4
1477,2019-01-17,73,10.0,,0.1,7.300000000000001
1478,2019-01-18,76,10.0,,0.1,7.6000000000000005
1479,2019-01-19,74,10.0,,0.1,7.4
1480,2019-01-20,73,10.0,,0.1,7.300000000000001
1481,2019-01-21,73,10.0,,0.1,7.300000000000001
1482,2019-01-22,77,10.0,,0.1,7.7
1483,2019-01-23,78,10.0,,0.1,7.800000000000001
1484,2019-01-24,84,10.0,,0.1,8.4
1485,2019-01-25,74,10.0,,0.1,7.4
1486,2019-01-26,69,10.0,,0.1,6.9
1487,2019-01-27,65,10.0,,0.1,6.5
1488,2019-01-28,81,10.0,,0.1,8.1
1489,2019-01-29,79,10.0,,0.1,7.9
1490,2019-01-30,76,10.0,,0.1,7.6000000000000005
1491,2019-01-31,72,10.0,,0.1,7.2
1492,2019-02-01,85,9.0,False,0.09,7.6499999999999995
1493,2019-02-02,73,9.0,,0.09,6.569999999999999
1494,2019-02-03,75,9.0,,0.09,6.75
1495,2019-02-04,81,9.0,,0.09,7.29
1496,2019-02-05,99,9.0,,0.09,8.91
1497,2019-02-06,93,9.0,,0.09,8.37
1498,2019-02-07,90,9.0,,0.09,8.1
1499,2019-02-08,91,9.0,,0.09,8.19
1500,2019-02-09,87,9.0,,0.09,7.83
1501,2019-02-10,86,9.0,,0.09,7.739999999999999
1502,2019-02-11,81,9.0,,0.09,7.29
1503,2019-02-12,86,9.0,,0.09,7.739999999999999
1504,2019-02-13,83,9.0,,0.09,7.47
1505,2019-02-14,84,9.0,,0.09,7.56
1506,2019-02-15,72,9.0,,0.09,6.4799999999999995
1507,2019-02-16,71,9.0,,0.09,6.39
1508,2019-02-17,69,9.0,,0.09,6.21
1509,2019-02-18,89,9.0,,0.09,8.01
1510,2019-02-19,100,9.0,,0.09,9.0
1511,2019-02-20,91,9.0,,0.09,8.19
1512,2019-02-21,86,9.0,,0.09,7.739999999999999
1513,2019-02-22,82,9.0,,0.09,7.38
1514,2019-02-23,92,9.0,,0.09,8.28
1515,2019-02-24,98,9.0,,0.09,8.82
1516,2019-02-25,91,9.0,,0.09,8.19
1517,2019-02-26,81,9.0,,0.09,7.29
1518,2019-02-27,80,9.0,,0.09,7.199999999999999
1519,2019-02-28,82,9.0,,0.09,7.38
1520,2019-03-01,90,8.0,False,0.08,7.2
1521,2019-03-02,77,8.0,,0.08,6.16
1522,2019-03-03,82,8.0,,0.08,6.5600000000000005
1523,2019-03-04,90,8.0,,0.08,7.2
1524,2019-03-05,88,8.0,,0.08,7.04
1525,2019-03-06,88,8.0,,0.08,7.04
1526,2019-03-07,100,8.0,,0.08,8.0
1527,2019-03-08,90,8.0,,0.08,7.2
1528,2019-03-09,83,8.0,,0.08,6.640000000000001
1529,2019-03-10,80,8.0,,0.08,6.4
1530,2019-03-11,87,8.0,,0.08,6.96
1531,2019-03-12,85,8.0,,0.08,6.8
1532,2019-03-13,85,8.0,,0.08,6.8
1533,2019-03-14,82,8.0,,0.08,6.5600000000000005
1534,2019-03-15,77,8.0,,0.08,6.16
1535,2019-03-16,86,8.0,,0.08,6.88
1536,2019-03-17,83,8.0,,0.08,6.640000000000001
1537,2019-03-18,82,8.0,,0.08,6.5600000000000005
1538,2019-03-19,90,8.0,,0.08,7.2
1539,2019-03-20,93,8.0,,0.08,7.44
1540,2019-03-21,92,8.0,,0.08,7.36
1541,2019-03-22,95,8.0,,0.08,7.6000000000000005
1542,2019-03-23,83,8.0,,0.08,6.640000000000001
1543,2019-03-24,74,8.0,,0.08,5.92
1544,2019-03-25,83,8.0,,0.08,6.640000000000001
1545,2019-03-26,78,8.0,,0.08,6.24
1546,2019-03-27,95,8.0,,0.08,7.6000000000000005
1547,2019-03-28,88,8.0,,0.08,7.04
1548,2019-03-29,82,8.0,,0.08,6.5600000000000005
1549,2019-03-30,82,8.0,,0.08,6.5600000000000005
1550,2019-03-31,79,8.0,,0.08,6.32
1551,2019-04-01,40,12.0,False,0.12,4.8
1552,2019-04-02,98,12.0,,0.12,11.76
1553,2019-04-03,100,12.0,,0.12,12.0
1554,2019-04-04,74,12.0,,0.12,8.879999999999999
1555,2019-04-05,55,12.0,,0.12,6.6
1556,2019-04-06,52,12.0,,0.12,6.24
1557,2019-04-07,49,12.0,,0.12,5.88
1558,2019-04-08,58,12.0,,0.12,6.96
1559,2019-04-09,55,12.0,,0.12,6.6
1560,2019-04-10,53,12.0,,0.12,6.359999999999999
1561,2019-04-11,54,12.0,,0.12,6.4799999999999995
1562,2019-04-12,49,12.0,,0.12,5.88
1563,2019-04-13,45,12.0,,0.12,5.3999999999999995
1564,2019-04-14,42,12.0,,0.12,5.04
1565,2019-04-15,45,12.0,,0.12,5.3999999999999995
1566,2019-04-16,46,12.0,,0.12,5.52
1567,2019-04-17,48,12.0,,0.12,5.76
1568,2019-04-18,51,12.0,,0.12,6.12
1569,2019-04-19,45,12.0,,0.12,5.3999999999999995
1570,2019-04-20,47,12.0,,0.12,5.64
1571,2019-04-21,41,12.0,,0.12,4.92
1572,2019-04-22,46,12.0,,0.12,5.52
1573,2019-04-23,59,12.0,,0.12,7.08
1574,2019-04-24,52,12.0,,0.12,6.24
1575,2019-04-25,49,12.0,,0.12,5.88
1576,2019-04-26,50,12.0,,0.12,6.0
1577,2019-04-27,42,12.0,,0.12,5.04
1578,2019-04-28,42,12.0,,0.12,5.04
1579,2019-04-29,40,12.0,,0.12,4.8
1580,2019-04-30,44,12.0,,0.12,5.279999999999999
1581,2019-05-01,31,17.0,False,0.17,5.2700000000000005
1582,2019-05-02,33,17.0,,0.17,5.61
1583,2019-05-03,43,17.0,,0.17,7.3100000000000005
1584,2019-05-04,37,17.0,,0.17,6.29
1585,2019-05-05,35,17.0,,0.17,5.95
1586,2019-05-06,37,17.0,,0.17,6.29
1587,2019-05-07,46,17.0,,0.17,7.82
1588,2019-05-08,46,17.0,,0.17,7.82
1589,2019-05-09,49,17.0,,0.17,8.33
1590,2019-05-10,56,17.0,,0.17,9.520000000000001
1591,2019-05-11,73,17.0,,0.17,12.41
1592,2019-05-12,77,17.0,,0.17,13.090000000000002
1593,2019-05-13,90,17.0,,0.17,15.3
1594,2019-05-14,100,17.0,,0.17,17.0
1595,2019-05-15,90,17.0,,0.17,15.3
1596,2019-05-16,78,17.0,,0.17,13.260000000000002
1597,2019-05-17,78,17.0,,0.17,13.260000000000002
1598,2019-05-18,54,17.0,,0.17,9.180000000000001
1599,2019-05-19,64,17.0,,0.17,10.88
1600,2019-05-20,65,17.0,,0.17,11.05
1601,2019-05-21,62,17.0,,0.17,10.540000000000001
1602,2019-05-22,62,17.0,,0.17,10.540000000000001
1603,2019-05-23,53,17.0,,0.17,9.01
1604,2019-05-24,51,17.0,,0.17,8.67
1605,2019-05-25,42,17.0,,0.17,7.140000000000001
1606,2019-05-26,48,17.0,,0.17,8.16
1607,2019-05-27,78,17.0,,0.17,13.260000000000002
1608,2019-05-28,66,17.0,,0.17,11.22
1609,2019-05-29,62,17.0,,0.17,10.540000000000001
1610,2019-05-30,65,17.0,,0.17,11.05
1611,2019-05-31,62,17.0,,0.17,10.540000000000001
1612,2019-06-01,31,20.0,False,0.2,6.2
1613,2019-06-02,30,20.0,,0.2,6.0
1614,2019-06-03,31,20.0,,0.2,6.2
1615,2019-06-04,38,20.0,,0.2,7.6000000000000005
1616,2019-06-05,31,20.0,,0.2,6.2
1617,2019-06-06,29,20.0,,0.2,5.800000000000001
1618,2019-06-07,30,20.0,,0.2,6.0
1619,2019-06-08,25,20.0,,0.2,5.0
1620,2019-06-09,25,20.0,,0.2,5.0
1621,2019-06-10,27,20.0,,0.2,5.4
1622,2019-06-11,28,20.0,,0.2,5.6000000000000005
1623,2019-06-12,27,20.0,,0.2,5.4
1624,2019-06-13,27,20.0,,0.2,5.4
1625,2019-06-14,28,20.0,,0.2,5.6000000000000005
1626,2019-06-15,30,20.0,,0.2,6.0
1627,2019-06-16,38,20.0,,0.2,7.6000000000000005
1628,2019-06-17,40,20.0,,0.2,8.0
1629,2019-06-18,40,20.0,,0.2,8.0
1630,2019-06-19,35,20.0,,0.2,7.0
1631,2019-06-20,35,20.0,,0.2,7.0
1632,2019-06-21,46,20.0,,0.2,9.200000000000001
1633,2019-06-22,73,20.0,,0.2,14.600000000000001
1634,2019-06-23,52,20.0,,0.2,10.4
1635,2019-06-24,51,20.0,,0.2,10.200000000000001
1636,2019-06-25,57,20.0,,0.2,11.4
